platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,contest_id,irt_users,is_experimental
AtCoder,abc054_c,C. One-stroke Path,1244.0,Medium,,,,abc054,606.0,False
AtCoder,abc054_d,D. Mixing Experiment,1655.0,Medium,,,,abc054,606.0,False
AtCoder,abc055_a,A. Restaurant,-736.0,Easy,,,,abc055,295.0,False
AtCoder,abc055_b,B. Training Camp,326.0,Easy,,,,abc055,295.0,False
AtCoder,abc056_a,A. HonestOrDishonest,-372.0,Easy,,,,abc056,259.0,False
AtCoder,abc056_b,B. NarrowRectanglesEasy,-92.0,Easy,,,,abc056,259.0,False
AtCoder,abc057_a,A. Remaining Time,-777.0,Easy,,,,abc057,372.0,False
AtCoder,abc057_b,B. Checkpoints,434.0,Easy,,,,abc057,372.0,False
AtCoder,abc057_c,C. Digits in Multiplication,904.0,Medium,,,,abc057,569.0,False
AtCoder,abc057_d,D. Maximum Average Sets,1658.0,Medium,,,,abc057,569.0,False
AtCoder,abc058_a,A. ι⊥l,-473.0,Easy,,,,abc058,321.0,False
AtCoder,abc058_b,B. ∵∴∵,155.0,Easy,,,,abc058,321.0,False
AtCoder,abc059_a,A. Three-letter acronym,-257.0,Easy,,,,abc059,337.0,False
AtCoder,abc059_b,B. Comparison,158.0,Easy,,,,abc059,337.0,False
AtCoder,abc060_a,A. Shiritori,-376.0,Easy,,,,abc060,330.0,False
AtCoder,abc060_b,B. Choose Integers,503.0,Easy,,,,abc060,330.0,False
AtCoder,abc061_a,A. Between Two Integers,-229.0,Easy,,,,abc061,525.0,False
AtCoder,abc061_b,B. Counting Roads,108.0,Easy,,,,abc061,525.0,False
AtCoder,abc061_c,C. Big Array,808.0,Medium,,,,abc061,738.0,False
AtCoder,abc061_d,D. Score Attack,1838.0,Medium,,,,abc061,738.0,False
AtCoder,abc062_a,A. Grouping,-257.0,Easy,,,,abc062,428.0,False
AtCoder,abc062_b,B. Picture Frame,99.0,Easy,,,,abc062,428.0,False
AtCoder,abc063_a,A. Restricted,-762.0,Easy,,,,abc063,443.0,False
AtCoder,abc063_b,B. Varied,-140.0,Easy,,,,abc063,443.0,False
AtCoder,abc064_a,A. RGB Cards,-482.0,Easy,,,,abc064,711.0,False
AtCoder,abc064_b,B. Traveling AtCoDeer Problem,-155.0,Easy,,,,abc064,711.0,False
AtCoder,abc064_c,C. Colorful Leaderboard,559.0,Easy,,,,abc064,971.0,False
AtCoder,abc064_d,D. Insertion,969.0,Medium,,,,abc064,971.0,False
AtCoder,abc065_a,A. Expired?,-4.0,Easy,,,,abc065,470.0,False
AtCoder,abc065_b,B. Trained?,459.0,Easy,,,,abc065,470.0,False
AtCoder,abc066_a,A. ringring,-405.0,Easy,,,,abc066,495.0,False
AtCoder,abc066_b,B. ss,384.0,Easy,,,,abc066,495.0,False
AtCoder,abc067_a,A. Sharing Cookies,-339.0,Easy,,,,abc067,518.0,False
AtCoder,abc067_b,B. Snake Toy,-158.0,Easy,,,,abc067,518.0,False
AtCoder,abc068_a,A. ABCxxx,-838.0,Easy,,,,abc068,526.0,False
AtCoder,abc068_b,B. Break Number,-118.0,Easy,,,,abc068,526.0,False
AtCoder,abc069_a,A. K-City,-470.0,Easy,,,,abc069,486.0,False
AtCoder,abc069_b,B. i18n,-317.0,Easy,,,,abc069,486.0,False
AtCoder,abc070_a,A. Palindromic Number,-646.0,Easy,,,,abc070,660.0,False
AtCoder,abc070_b,B. Two Switches,-93.0,Easy,,,,abc070,660.0,False
AtCoder,abc070_c,C. Multiple Clocks,697.0,Easy,,,,abc070,916.0,False
AtCoder,abc070_d,D. Transit Tree Path,1182.0,Medium,,,,abc070,916.0,False
AtCoder,abc071_a,A. Meal Delivery,-610.0,Easy,,,,abc071,532.0,False
AtCoder,abc071_b,B. Not Found,115.0,Easy,,,,abc071,532.0,False
AtCoder,abc072_a,A. Sandglass2,-654.0,Easy,,,,abc072,489.0,False
AtCoder,abc072_b,B. OddString,-297.0,Easy,,,,abc072,489.0,False
AtCoder,abc073_a,A. September 9,-458.0,Easy,,,,abc073,770.0,False
AtCoder,abc073_b,B. Theater,-179.0,Easy,,,,abc073,770.0,False
AtCoder,abc073_c,C. Write and Erase,454.0,Easy,,,,abc073,1051.0,False
AtCoder,abc073_d,D. joisino's travel,1345.0,Medium,,,,abc073,1051.0,False
AtCoder,abc074_a,A. Bichrome Cells,-1025.0,Easy,,,,abc074,557.0,False
AtCoder,abc074_b,B. Collecting Balls (Easy Version),32.0,Easy,,,,abc074,557.0,False
AtCoder,abc075_a,A. One out of Three,-506.0,Easy,,,,abc075,655.0,False
AtCoder,abc075_b,B. Minesweeper,368.0,Easy,,,,abc075,655.0,False
AtCoder,abc075_c,C. Bridge,1067.0,Medium,,,,abc075,927.0,False
AtCoder,abc075_d,D. Axis-Parallel Rectangle,1470.0,Medium,,,,abc075,927.0,False
AtCoder,abc076_a,A. Rating Goal,-452.0,Easy,,,,abc076,685.0,False
AtCoder,abc076_b,B. Addition and Multiplication,-137.0,Easy,,,,abc076,685.0,False
AtCoder,abc076_c,C. Dubious Document 2,846.0,Medium,,,,abc076,959.0,False
AtCoder,abc076_d,D. AtCoder Express,1884.0,Medium,,,,abc076,959.0,False
AtCoder,abc077_a,A. Rotation,-228.0,Easy,,,,abc077,580.0,False
AtCoder,abc077_b,B. Around Square,-117.0,Easy,,,,abc077,580.0,False
AtCoder,abc078_a,A. HEX,-528.0,Easy,,,,abc078,635.0,False
AtCoder,abc078_b,B. ISU,-334.0,Easy,,,,abc078,635.0,False
AtCoder,abc079_a,A. Good Integer,-145.0,Easy,,,,abc079,828.0,False
AtCoder,abc079_b,B. Lucas Number,50.0,Easy,,,,abc079,828.0,False
AtCoder,abc079_c,C. Train Ticket,331.0,Easy,,,,abc079,1096.0,False
AtCoder,abc079_d,D. Wall,949.0,Medium,,,,abc079,1096.0,False
AtCoder,abc080_a,A. Parking,-824.0,Easy,,,,abc080,621.0,False
AtCoder,abc080_b,B. Harshad Number,-205.0,Easy,,,,abc080,621.0,False
AtCoder,abc080_c,C. Shopping Street,1130.0,Medium,,,,abc080,830.0,False
AtCoder,abc080_d,D. Recording,1383.0,Medium,,,,abc080,830.0,False
AtCoder,abc081_a,A. Placing Marbles,-418.0,Easy,,,,abc081,490.0,False
AtCoder,abc081_b,B. Shift only,-12.0,Easy,,,,abc081,490.0,False
AtCoder,abc082_a,A. Round Up the Mean,-413.0,Easy,,,,abc082,521.0,False
AtCoder,abc082_b,B. Two Anagrams,497.0,Easy,,,,abc082,521.0,False
AtCoder,abc083_a,A. Libra,-984.0,Easy,,,,abc083,553.0,False
AtCoder,abc083_b,B. Some Sums,62.0,Easy,,,,abc083,553.0,False
AtCoder,abc084_a,A. New Year,-968.0,Easy,,,,abc084,684.0,False
AtCoder,abc084_b,B. Postal Code,-6.0,Easy,,,,abc084,684.0,False
AtCoder,abc084_c,C. Special Trains,908.0,Medium,,,,abc084,932.0,False
AtCoder,abc084_d,D. 2017-like Number,980.0,Medium,,,,abc084,932.0,False
AtCoder,abc085_a,A. Already 2018,-465.0,Easy,,,,abc085,721.0,False
AtCoder,abc085_b,B. Kagami Mochi,-106.0,Easy,,,,abc085,721.0,False
AtCoder,abc085_c,C. Otoshidama,584.0,Easy,,,,abc085,998.0,False
AtCoder,abc085_d,D. Katana Thrower,954.0,Medium,,,,abc085,998.0,False
AtCoder,abc086_a,A. Product,-864.0,Easy,,,,abc086,702.0,False
AtCoder,abc086_b,B. 1 21,-146.0,Easy,,,,abc086,702.0,False
AtCoder,abc087_a,A. Buying Sweets,-812.0,Easy,,,,abc087,769.0,False
AtCoder,abc087_b,B. Coins,161.0,Easy,,,,abc087,769.0,False
AtCoder,abc088_a,A. Infinite Coins,-535.0,Easy,,,,abc088,638.0,False
AtCoder,abc088_b,B. Card Game for Two,-182.0,Easy,,,,abc088,638.0,False
AtCoder,abc088_c,C. Takahashi's Information,477.0,Easy,,,,abc088,895.0,False
AtCoder,abc088_d,D. Grid Repainting,999.0,Medium,,,,abc088,895.0,False
AtCoder,abc089_a,A. Grouping 2,-515.0,Easy,,,,abc089,750.0,False
AtCoder,abc089_b,B. Hina Arare,-187.0,Easy,,,,abc089,750.0,False
AtCoder,abc089_c,C. March,642.0,Easy,,,,abc089,988.0,False
AtCoder,abc089_d,D. Practical Skill Test,1220.0,Medium,,,,abc089,988.0,False
AtCoder,abc090_a,A. Diagonal String,-454.0,Easy,,,,abc090,728.0,False
AtCoder,abc090_b,B. Palindromic Numbers,8.0,Easy,,,,abc090,728.0,False
AtCoder,abc091_a,A. Two Coins,-746.0,Easy,,,,abc091,832.0,False
AtCoder,abc091_b,B. Two Colors Card Game,310.0,Easy,,,,abc091,832.0,False
AtCoder,abc092_a,A. Traveling Budget,-827.0,Easy,,,,abc092,900.0,False
AtCoder,abc092_b,B. Chocolate,-149.0,Easy,,,,abc092,900.0,False
AtCoder,abc093_a,A. abc of ABC,-452.0,Easy,,,,abc093,895.0,False
AtCoder,abc093_b,B. Small and Large Integers,27.0,Easy,,,,abc093,895.0,False
AtCoder,abc094_a,A. Cats and Dogs,-452.0,Easy,,,,abc094,919.0,False
AtCoder,abc094_b,B. Toll Gates,-56.0,Easy,,,,abc094,919.0,False
AtCoder,abc095_a,A. Something on It,-766.0,Easy,,,,abc095,1009.0,False
AtCoder,abc095_b,B. Bitter Alchemy,-234.0,Easy,,,,abc095,1009.0,False
AtCoder,abc096_a,A. Day of Takahashi,-222.0,Easy,,,,abc096,1249.0,False
AtCoder,abc096_b,B. Maximum Sum,-207.0,Easy,,,,abc096,1249.0,False
AtCoder,abc096_c,C. Grid Repainting 2,407.0,Easy,,,,abc096,1518.0,False
AtCoder,abc096_d,"D. Five, Five Everywhere",1226.0,Medium,,,,abc096,1518.0,False
AtCoder,abc097_a,A. Colorful Transceivers,-429.0,Easy,,,,abc097,1064.0,False
AtCoder,abc097_b,B. Exponential,207.0,Easy,,,,abc097,1064.0,False
AtCoder,abc098_a,A. Add Sub Mul,-614.0,Easy,,,,abc098,1065.0,False
AtCoder,abc098_b,B. Cut and Count,358.0,Easy,,,,abc098,1065.0,False
AtCoder,abc099_a,A. ABD,-714.0,Easy,,,,abc099,1433.0,False
AtCoder,abc099_b,B. Stone Monument,-46.0,Easy,,,,abc099,1433.0,False
AtCoder,abc099_c,C. Strange Bank,1101.0,Medium,,,,abc099,1725.0,False
AtCoder,abc099_d,D. Good Grid,1345.0,Medium,,,,abc099,1725.0,False
AtCoder,abc100_a,A. Happy Birthday!,-382.0,Easy,,,,abc100,1705.0,False
AtCoder,abc100_b,B. Ringo's Favorite Numbers,376.0,Easy,,,,abc100,1705.0,False
AtCoder,abc100_c,C. *3 or /2,320.0,Easy,,,,abc100,2099.0,False
AtCoder,abc100_d,D. Patisserie ABC,1331.0,Medium,,,,abc100,2099.0,False
AtCoder,abc101_a,A. Eating Symbols Easy,-545.0,Easy,,,,abc101,1449.0,False
AtCoder,abc101_b,B. Digit Sums,-227.0,Easy,,,,abc101,1449.0,False
AtCoder,abc102_a,A. Multiple of 2 and N,-690.0,Easy,,,,abc102,1354.0,False
AtCoder,abc102_b,B. Maximum Difference,-328.0,Easy,,,,abc102,1354.0,False
AtCoder,abc103_a,A. Task Scheduling Problem,-324.0,Easy,,,,abc103,1545.0,False
AtCoder,abc103_b,B. String Rotation,110.0,Easy,,,,abc103,1545.0,False
AtCoder,abc103_c,C. Modulo Summation,451.0,Easy,,,,abc103,1893.0,False
AtCoder,abc103_d,D. Islands War,1278.0,Medium,,,,abc103,1893.0,False
AtCoder,abc104_a,A. Rated for Me,-743.0,Easy,,,,abc104,1433.0,False
AtCoder,abc104_b,B. AcCepted,188.0,Easy,,,,abc104,1433.0,False
AtCoder,abc104_c,C. All Green,1393.0,Medium,,,,abc104,1744.0,False
AtCoder,abc104_d,D. We Love ABC,1739.0,Medium,,,,abc104,1744.0,False
AtCoder,abc105_a,A. AtCoder Crackers,,Unknown,,,,abc105,,False
AtCoder,abc105_b,B. Cakes and Donuts,,Unknown,,,,abc105,,False
AtCoder,abc105_c,C. Base -2 Number,1204.0,Medium,,,,abc105,1539.0,False
AtCoder,abc105_d,D. Candy Distribution,1458.0,Medium,,,,abc105,1539.0,False
AtCoder,abc106_a,A. Garden,-744.0,Easy,,,,abc106,1400.0,False
AtCoder,abc106_b,B. 105,-75.0,Easy,,,,abc106,1400.0,False
AtCoder,abc106_c,C. To Infinity,441.0,Easy,,,,abc106,1686.0,False
AtCoder,abc106_d,D. AtCoder Express 2,1319.0,Medium,,,,abc106,1686.0,False
AtCoder,abc107_a,A. Train,-913.0,Easy,,,,abc107,1311.0,False
AtCoder,abc107_b,B. Grid Compression,448.0,Easy,,,,abc107,1311.0,False
AtCoder,abc108_a,A. Pair,-703.0,Easy,,,,abc108,1262.0,False
AtCoder,abc108_b,B. Ruined Square,310.0,Easy,,,,abc108,1262.0,False
AtCoder,abc109_a,A. ABC333,-779.0,Easy,,,,abc109,1656.0,False
AtCoder,abc109_b,B. Shiritori,93.0,Easy,,,,abc109,1656.0,False
AtCoder,abc109_c,C. Skip,542.0,Easy,,,,abc109,2020.0,False
AtCoder,abc109_d,D. Make Them Even,1172.0,Medium,,,,abc109,2020.0,False
AtCoder,abc110_a,A. Maximize the Formula,,Unknown,,,,abc110,,False
AtCoder,abc110_b,B. 1 Dimensional World's Tale,,Unknown,,,,abc110,,False
AtCoder,abc110_c,C. String Transformation,949.0,Medium,,,,abc110,1595.0,False
AtCoder,abc110_d,D. Factorization,1695.0,Medium,,,,abc110,1595.0,False
AtCoder,abc111_a,A. AtCoder Beginner Contest 999,-627.0,Easy,,,,abc111,1279.0,False
AtCoder,abc111_b,B. AtCoder Beginner Contest 111,-370.0,Easy,,,,abc111,1279.0,False
AtCoder,abc112_a,A. Programming Education,-687.0,Easy,,,,abc112,1665.0,False
AtCoder,abc112_b,B. Time Limit Exceeded,-175.0,Easy,,,,abc112,1665.0,False
AtCoder,abc112_c,C. Pyramid,1147.0,Medium,,,,abc112,2024.0,False
AtCoder,abc112_d,D. Partition,1025.0,Medium,,,,abc112,2024.0,False
AtCoder,abc113_a,A. Discount Fare,-910.0,Easy,,,,abc113,1662.0,False
AtCoder,abc113_b,B. Palace,144.0,Easy,,,,abc113,1662.0,False
AtCoder,abc113_c,C. ID,878.0,Medium,,,,abc113,2025.0,False
AtCoder,abc113_d,D. Number of Amidakuji,1597.0,Medium,,,,abc113,2025.0,False
AtCoder,abc114_a,A. 753,-636.0,Easy,,,,abc114,1214.0,False
AtCoder,abc114_b,B. 754,2.0,Easy,,,,abc114,1214.0,False
AtCoder,abc114_c,C. 755,1045.0,Medium,,,,abc114,1519.0,False
AtCoder,abc114_d,D. 756,1337.0,Medium,,,,abc114,1519.0,False
AtCoder,abc115_a,A. Christmas Eve Eve Eve,-832.0,Easy,,,,abc115,1381.0,False
AtCoder,abc115_b,B. Christmas Eve Eve,-430.0,Easy,,,,abc115,1381.0,False
AtCoder,abc115_c,C. Christmas Eve,273.0,Easy,,,,abc115,1733.0,False
AtCoder,abc115_d,D. Christmas,1088.0,Medium,,,,abc115,1733.0,False
AtCoder,abc116_a,A. Right Triangle,-1030.0,Easy,,,,abc116,1151.0,False
AtCoder,abc116_b,B. Collatz Problem,-55.0,Easy,,,,abc116,1151.0,False
AtCoder,abc116_c,C. Grand Garden,542.0,Easy,,,,abc116,1432.0,False
AtCoder,abc116_d,D. Various Sushi,1712.0,Medium,,,,abc116,1432.0,False
AtCoder,abc117_a,A. Entrance Examination,-940.0,Easy,,,,abc117,1867.0,False
AtCoder,abc117_b,B. Polygon,-475.0,Easy,,,,abc117,1867.0,False
AtCoder,abc117_c,C. Streamline,612.0,Easy,,,,abc117,2332.0,False
AtCoder,abc117_d,D. XXOR,1423.0,Medium,,,,abc117,2332.0,False
AtCoder,abc118_a,A. B +/- A,-869.0,Easy,,,,abc118,2008.0,False
AtCoder,abc118_b,B. Foods Loved by Everyone,3.0,Easy,,,,abc118,2008.0,False
AtCoder,abc118_c,C. Monsters Battle Royale,646.0,Easy,,,,abc118,2442.0,False
AtCoder,abc118_d,D. Match Matching,1657.0,Medium,,,,abc118,2442.0,False
AtCoder,abc119_a,A. Still TBD,-417.0,Easy,,,,abc119,1962.0,False
AtCoder,abc119_b,B. Digital Gifts,-292.0,Easy,,,,abc119,1962.0,False
AtCoder,abc119_c,C. Synthetic Kadomatsu,1346.0,Medium,,,,abc119,2420.0,False
AtCoder,abc119_d,D. Lazy Faith,1346.0,Medium,,,,abc119,2420.0,False
AtCoder,abc120_a,A. Favorite Sound,-930.0,Easy,,,,abc120,2361.0,False
AtCoder,abc120_b,B. K-th Common Divisor,-168.0,Easy,,,,abc120,2361.0,False
AtCoder,abc120_c,C. Unification,372.0,Easy,,,,abc120,2901.0,False
AtCoder,abc120_d,D. Decayed Bridges,1355.0,Medium,,,,abc120,2901.0,False
AtCoder,abc121_a,A. White Cells,-831.0,Easy,,,,abc121,2287.0,False
AtCoder,abc121_b,B. Can you solve this?,-245.0,Easy,,,,abc121,2287.0,False
AtCoder,abc121_c,C. Energy Drink Collector,358.0,Easy,,,,abc121,2847.0,False
AtCoder,abc121_d,D. XOR World,1164.0,Medium,,,,abc121,2847.0,False
AtCoder,abc122_a,A. Double Helix,-794.0,Easy,,,,abc122,2192.0,False
AtCoder,abc122_b,B. ATCoder,-122.0,Easy,,,,abc122,2192.0,False
AtCoder,abc122_c,C. GeT AC,700.0,Easy,,,,abc122,2614.0,False
AtCoder,abc122_d,D. We Like AGC,1533.0,Medium,,,,abc122,2614.0,False
AtCoder,abc123_a,A. Five Antennas,-628.0,Easy,,,,abc123,2997.0,False
AtCoder,abc123_b,B. Five Dishes,1.0,Easy,,,,abc123,2997.0,False
AtCoder,abc123_c,C. Five Transportations,643.0,Easy,,,,abc123,3394.0,False
AtCoder,abc123_d,D. Cake 123,1489.0,Medium,,,,abc123,3394.0,False
AtCoder,abc124_a,A. Buttons,-1015.0,Easy,,,,abc124,3366.0,False
AtCoder,abc124_b,B. Great Ocean View,-313.0,Easy,,,,abc124,3366.0,False
AtCoder,abc124_c,C. Coloring Colorfully,34.0,Easy,,,,abc124,3891.0,False
AtCoder,abc124_d,D. Handstand,1138.0,Medium,,,,abc124,3891.0,False
AtCoder,abc125_a,A. Biscuit Generator,-832.0,Easy,,,,abc125,3469.0,False
AtCoder,abc125_b,B. Resale,-353.0,Easy,,,,abc125,3469.0,False
AtCoder,abc125_c,C. GCD on Blackboard,1197.0,Medium,,,,abc125,4052.0,False
AtCoder,abc125_d,D. Flipping Signs,833.0,Medium,,,,abc125,4052.0,False
AtCoder,abc126_a,A. Changing a Character,,Unknown,,,,abc126,,False
AtCoder,abc126_b,B. YYMM or MMYY,,Unknown,,,,abc126,,False
AtCoder,abc126_c,C. Dice and Coin,638.0,Easy,,,,abc126,4082.0,False
AtCoder,abc126_d,D. Even Relation,1279.0,Medium,,,,abc126,4082.0,False
AtCoder,abc126_e,E. 1 or 2,1340.0,Medium,,,,abc126,4082.0,False
AtCoder,abc126_f,F. XOR Matching,1770.0,Medium,,,,abc126,4082.0,False
AtCoder,abc127_a,A. Ferris Wheel,-912.0,Easy,,,,abc127,4018.0,False
AtCoder,abc127_b,B. Algae,-688.0,Easy,,,,abc127,4018.0,False
AtCoder,abc127_c,C. Prison,194.0,Easy,,,,abc127,4106.0,False
AtCoder,abc127_d,D. Integer Cards,887.0,Medium,,,,abc127,4106.0,False
AtCoder,abc127_e,E. Cell Distance,1938.0,Medium,,,,abc127,4106.0,False
AtCoder,abc127_f,F. Absolute Minima,2003.0,Hard,,,,abc127,4106.0,False
AtCoder,abc128_a,A. Apple Pie,-1004.0,Easy,,,,abc128,4604.0,False
AtCoder,abc128_b,B. Guidebook,347.0,Easy,,,,abc128,4604.0,False
AtCoder,abc128_c,C. Switches,805.0,Medium,,,,abc128,4714.0,False
AtCoder,abc128_d,D. equeue,1354.0,Medium,,,,abc128,4714.0,False
AtCoder,abc128_e,E. Roadwork,1840.0,Medium,,,,abc128,4714.0,False
AtCoder,abc128_f,F. Frog Jump,2464.0,Hard,,,,abc128,4714.0,False
AtCoder,abc129_a,A. Airplane,-727.0,Easy,,,,abc129,4033.0,False
AtCoder,abc129_b,B. Balance,-182.0,Easy,,,,abc129,4033.0,False
AtCoder,abc129_c,C. Typical Stairs,796.0,Easy,,,,abc129,4116.0,False
AtCoder,abc129_d,D. Lamp,1103.0,Medium,,,,abc129,4116.0,False
AtCoder,abc129_e,E. Sum Equals Xor,1547.0,Medium,,,,abc129,4116.0,False
AtCoder,abc129_f,F. Takahashi's Basics in Education and Learning,2621.0,Hard,,,,abc129,4116.0,False
AtCoder,abc130_a,A. Rounding,-977.0,Easy,,,,abc130,4484.0,False
AtCoder,abc130_b,B. Bounding,-300.0,Easy,,,,abc130,4484.0,False
AtCoder,abc130_c,C. Rectangle Cutting,626.0,Easy,,,,abc130,4571.0,False
AtCoder,abc130_d,D. Enough Array,865.0,Medium,,,,abc130,4571.0,False
AtCoder,abc130_e,E. Common Subsequence,1676.0,Medium,,,,abc130,4571.0,False
AtCoder,abc130_f,F. Minimum Bounding Box,2240.0,Hard,,,,abc130,4571.0,False
AtCoder,abc131_a,A. Security,-742.0,Easy,,,,abc131,4503.0,False
AtCoder,abc131_b,B. Bite Eating,-183.0,Easy,,,,abc131,4503.0,False
AtCoder,abc131_c,C. Anti-Division,518.0,Easy,,,,abc131,4595.0,False
AtCoder,abc131_d,D. Megalomania,588.0,Easy,,,,abc131,4595.0,False
AtCoder,abc131_e,E. Friendships,1433.0,Medium,,,,abc131,4595.0,False
AtCoder,abc131_f,F. Must Be Rectangular!,1937.0,Medium,,,,abc131,4595.0,False
AtCoder,abc132_a,A. Fifty-Fifty,-483.0,Easy,,,,abc132,4264.0,False
AtCoder,abc132_b,B. Ordinary Number,-423.0,Easy,,,,abc132,4264.0,False
AtCoder,abc132_c,C. Divide the Problems,-99.0,Easy,,,,abc132,4370.0,False
AtCoder,abc132_d,D. Blue and Red Balls,1167.0,Medium,,,,abc132,4370.0,False
AtCoder,abc132_e,E. Hopscotch Addict,1625.0,Medium,,,,abc132,4370.0,False
AtCoder,abc132_f,F. Small Products,2143.0,Hard,,,,abc132,4370.0,False
AtCoder,abc133_a,A. T or T,-1009.0,Easy,,,,abc133,4588.0,False
AtCoder,abc133_b,B. Good Distance,47.0,Easy,,,,abc133,4588.0,False
AtCoder,abc133_c,C. Remainder Minimization 2019,592.0,Easy,,,,abc133,4689.0,False
AtCoder,abc133_d,D. Rain Flows into Dams,938.0,Medium,,,,abc133,4689.0,False
AtCoder,abc133_e,E. Virus Tree 2,1505.0,Medium,,,,abc133,4689.0,False
AtCoder,abc133_f,F. Colorful Tree,2330.0,Hard,,,,abc133,4689.0,False
AtCoder,abc134_a,A. Dodecagon,-1059.0,Easy,,,,abc134,4154.0,False
AtCoder,abc134_b,B. Golden Apple,-455.0,Easy,,,,abc134,4154.0,False
AtCoder,abc134_c,C. Exception Handling,-31.0,Easy,,,,abc134,4248.0,False
AtCoder,abc134_d,D. Preparing Boxes,926.0,Medium,,,,abc134,4248.0,False
AtCoder,abc134_e,E. Sequence Decomposing,1320.0,Medium,,,,abc134,4248.0,False
AtCoder,abc134_f,F. Permutation Oddness,2532.0,Hard,,,,abc134,4248.0,False
AtCoder,abc135_a,A. Harmony,-593.0,Easy,,,,abc135,3975.0,False
AtCoder,abc135_b,B. 0 or 1 Swap,-195.0,Easy,,,,abc135,3975.0,False
AtCoder,abc135_c,C. City Savers,323.0,Easy,,,,abc135,4074.0,False
AtCoder,abc135_d,D. Digits Parade,1334.0,Medium,,,,abc135,4074.0,False
AtCoder,abc135_e,E. Golf,2665.0,Hard,,,,abc135,4074.0,False
AtCoder,abc135_f,F. Strings of Eternity,2388.0,Hard,,,,abc135,4074.0,False
AtCoder,abc136_a,A. Transfer,-880.0,Easy,,,,abc136,4293.0,False
AtCoder,abc136_b,B. Uneven Numbers,-267.0,Easy,,,,abc136,4293.0,False
AtCoder,abc136_c,C. Build Stairs,295.0,Easy,,,,abc136,4391.0,False
AtCoder,abc136_d,D. Gathering Children,794.0,Easy,,,,abc136,4391.0,False
AtCoder,abc136_e,E. Max GCD,1670.0,Medium,,,,abc136,4391.0,False
AtCoder,abc136_f,F. Enclosed Points,2334.0,Hard,,,,abc136,4391.0,False
AtCoder,abc137_a,A. +-x,-825.0,Easy,,,,abc137,4374.0,False
AtCoder,abc137_b,B. One Clue,-561.0,Easy,,,,abc137,4374.0,False
AtCoder,abc137_c,C. Green Bin,597.0,Easy,,,,abc137,4481.0,False
AtCoder,abc137_d,D. Summer Vacation,1313.0,Medium,,,,abc137,4481.0,False
AtCoder,abc137_e,E. Coins Respawn,1740.0,Medium,,,,abc137,4481.0,False
AtCoder,abc137_f,F. Polynomial Construction,2402.0,Hard,,,,abc137,4481.0,False
AtCoder,abc138_a,A. Red or Not,-848.0,Easy,,,,abc138,4554.0,False
AtCoder,abc138_b,B. Resistors in Parallel,-364.0,Easy,,,,abc138,4554.0,False
AtCoder,abc138_c,C. Alchemist,-96.0,Easy,,,,abc138,4647.0,False
AtCoder,abc138_d,D. Ki,920.0,Medium,,,,abc138,4647.0,False
AtCoder,abc138_e,E. Strings of Impurity,1257.0,Medium,,,,abc138,4647.0,False
AtCoder,abc138_f,F. Coincidence,2431.0,Hard,,,,abc138,4647.0,False
AtCoder,abc139_a,A. Tenki,-789.0,Easy,,,,abc139,4889.0,False
AtCoder,abc139_b,B. Power Socket,-71.0,Easy,,,,abc139,4889.0,False
AtCoder,abc139_c,C. Lower,13.0,Easy,,,,abc139,4994.0,False
AtCoder,abc139_d,D. ModSum,354.0,Easy,,,,abc139,4994.0,False
AtCoder,abc139_e,E. League,1528.0,Medium,,,,abc139,4994.0,False
AtCoder,abc139_f,F. Engines,2034.0,Hard,,,,abc139,4994.0,False
AtCoder,abc140_a,A. Password,-958.0,Easy,,,,abc140,4736.0,False
AtCoder,abc140_b,B. Buffet,-249.0,Easy,,,,abc140,4736.0,False
AtCoder,abc140_c,C. Maximal Value,39.0,Easy,,,,abc140,4847.0,False
AtCoder,abc140_d,D. Face Produces Unhappiness,1074.0,Medium,,,,abc140,4847.0,False
AtCoder,abc140_e,E. Second Sum,1873.0,Medium,,,,abc140,4847.0,False
AtCoder,abc140_f,F. Many Slimes,2105.0,Hard,,,,abc140,4847.0,False
AtCoder,abc141_a,A. Weather Prediction ,-891.0,Easy,,,,abc141,4549.0,False
AtCoder,abc141_b,B. Tap Dance,-424.0,Easy,,,,abc141,4549.0,False
AtCoder,abc141_c,C. Attack Survival,-35.0,Easy,,,,abc141,4649.0,False
AtCoder,abc141_d,D. Powerful Discount Tickets,823.0,Medium,,,,abc141,4649.0,False
AtCoder,abc141_e,E. Who Says a Pun?,1459.0,Medium,,,,abc141,4649.0,False
AtCoder,abc141_f,F. Xor Sum 3,2342.0,Hard,,,,abc141,4649.0,False
AtCoder,abc142_a,A. Odds of Oddness,-658.0,Easy,,,,abc142,4572.0,False
AtCoder,abc142_b,B. Roller Coaster,-592.0,Easy,,,,abc142,4572.0,False
AtCoder,abc142_c,C. Go to School,-90.0,Easy,,,,abc142,4669.0,False
AtCoder,abc142_d,D. Disjoint Set of Common Divisors,827.0,Medium,,,,abc142,4669.0,False
AtCoder,abc142_e,E. Get Everything,1397.0,Medium,,,,abc142,4669.0,False
AtCoder,abc142_f,F. Pure,1919.0,Medium,,,,abc142,4669.0,False
AtCoder,abc143_a,A. Curtain,-903.0,Easy,,,,abc143,4228.0,False
AtCoder,abc143_b,B. TAKOYAKI FESTIVAL 2019,-514.0,Easy,,,,abc143,4228.0,False
