platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,tags
Codeforces,2195H,Codeforces Heuristic Contest 001,2400.0,Hard,494,,,"['brute force', 'constructive algorithms', 'geometry', 'implementation']"
Codeforces,2195G,Idiot First Search and Queries,2300.0,Hard,1111,,,"['binary search', 'data structures', 'dp', 'graphs', 'trees']"
Codeforces,2195F,Parabola Independence,2000.0,Hard,2834,,,"['dp', 'graphs', 'greedy', 'math', 'sortings']"
Codeforces,2195E,Idiot First Search,1500.0,Medium,9111,,,"['dfs and similar', 'dp', 'trees']"
Codeforces,2195D,Absolute Cinema,1300.0,Medium,14353,,,['math']
Codeforces,2195C,Dice Roll Sequence,1100.0,Easy,21489,,,"['dp', 'greedy']"
Codeforces,2195B,Heapify 1,900.0,Easy,25965,,,"['implementation', 'sortings']"
Codeforces,2195A,Sieve of Erato67henes,800.0,Easy,36783,,,"['math', 'number theory']"
Codeforces,2194F2,Again Trees... (hard version),3000.0,Hard,185,,,"['bitmasks', 'data structures', 'dfs and similar', 'dp', 'fft', 'trees']"
Codeforces,2194F1,Again Trees... (Easy Version),2300.0,Hard,929,,,"['bitmasks', 'dfs and similar', 'dp', 'trees']"
Codeforces,2194E,The Turtle Strikes Back,2000.0,Hard,2767,,,"['dp', 'graphs', 'greedy', 'implementation']"
Codeforces,2194D,Table Cut,1600.0,Medium,8327,,,"['constructive algorithms', 'greedy', 'implementation']"
Codeforces,2194C,Secret message,1300.0,Medium,11349,,,"['bitmasks', 'brute force', 'dp', 'math', 'number theory']"
Codeforces,2194B,Offshores,1000.0,Easy,19368,,,"['greedy', 'implementation', 'math']"
Codeforces,2194A,Lawn Mower,800.0,Easy,24564,,,"['greedy', 'math']"
Codeforces,2193H,Remove the Grail Tree,2400.0,Hard,1093,,,"['dfs and similar', 'dp', 'graphs', 'greedy', 'implementation', 'trees']"
Codeforces,2193G,Paths in a Tree,2100.0,Hard,2317,,,"['dfs and similar', 'interactive', 'sortings', 'trees']"
Codeforces,2193F,Pizza Delivery,1600.0,Medium,8887,,,"['dp', 'greedy']"
Codeforces,2193E,Product Queries,1300.0,Medium,15737,,,"['dp', 'math', 'number theory', 'shortest paths']"
Codeforces,2193D,Monster Game,1100.0,Easy,22252,,,"['binary search', 'sortings', 'two pointers']"
Codeforces,2193C,Replace and Sum,1000.0,Easy,29690,,,"['data structures', 'greedy']"
Codeforces,2193B,Reverse a Permutation,800.0,Easy,30826,,,['greedy']
Codeforces,2193A,DBMB and the Array,800.0,Easy,43590,,,"['brute force', 'math']"
Codeforces,2192F,Fish Fight,2900.0,Hard,185,,,"['dp', 'math', 'probabilities']"
Codeforces,2192E,Swap to Rearrange,2100.0,Hard,2201,,,"['constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs', 'greedy', 'strings']"
Codeforces,2192D,Cost of Tree,1800.0,Medium,3804,,,"['dp', 'greedy', 'trees']"
Codeforces,2192C,All-in-one Gun,1300.0,Medium,11668,,,"['binary search', 'greedy', 'math']"
Codeforces,2192B,Flipping Binary String,1000.0,Easy,15364,,,"['constructive algorithms', 'strings']"
Codeforces,2192A,String Rotation Game,800.0,Easy,18518,,,"['brute force', 'strings']"
Codeforces,2191B,MEX Reordering,1000.0,Easy,20488,,,"['constructive algorithms', 'sortings']"
Codeforces,2191A,Array Coloring,800.0,Easy,28339,,,['constructive algorithms']
Codeforces,2190G,Maximize Determinant,3300.0,Hard,100,,,['graphs']
Codeforces,2190F,Xor Product,3300.0,Hard,97,,,"['bitmasks', 'dp']"
Codeforces,2190E,Median Permutation,3200.0,Hard,250,,,['combinatorics']
Codeforces,2190D,Prufer Vertex,2500.0,Hard,986,,,"['combinatorics', 'dsu', 'number theory', 'probabilities', 'trees']"
Codeforces,2190C,Comparable Permutations,2300.0,Hard,1335,,,"['greedy', 'implementation', 'interactive', 'sortings', 'two pointers']"
Codeforces,2190B2,Sub-RBS (Hard Version),1900.0,Medium,3284,,,"['dp', 'games', 'implementation', 'strings']"
Codeforces,2190B1,Sub-RBS (Easy Version),1400.0,Medium,11141,,,"['combinatorics', 'constructive algorithms', 'dp', 'greedy', 'strings', 'two pointers']"
Codeforces,2190A,Sorting Game,1200.0,Medium,17753,,,"['constructive algorithms', 'games', 'greedy']"
Codeforces,2189F,Zhora the Vacuum Cleaner,2800.0,Hard,239,,,"['data structures', 'dfs and similar', 'dp', 'greedy', 'implementation', 'sortings', 'trees']"
Codeforces,2189E,Majority Wins?,2600.0,Hard,869,,,"['constructive algorithms', 'greedy', 'math', 'strings']"
Codeforces,2189D2,Little String (Hard Version),2200.0,Hard,2004,,,"['combinatorics', 'dp', 'greedy', 'math', 'number theory']"
Codeforces,2189D1,Little String (Easy Version),1900.0,Medium,4089,,,"['combinatorics', 'dp', 'greedy', 'math', 'number theory']"
Codeforces,2189C2,XOR-convenience (Hard Version),1800.0,Medium,6380,,,"['bitmasks', 'constructive algorithms', 'math']"
Codeforces,2189C1,XOR Convenience (Easy Version),1300.0,Medium,14366,,,"['bitmasks', 'constructive algorithms', 'math']"
Codeforces,2189B,The Curse of the Frog,1200.0,Medium,15866,,,"['constructive algorithms', 'greedy', 'math']"
Codeforces,2189A,Table with Numbers,800.0,Easy,24792,,,"['greedy', 'implementation']"
Codeforces,2188B,Seats,1000.0,Easy,21713,,,['greedy']
Codeforces,2188A,Divisible Permutation,800.0,Easy,26355,,,['constructive algorithms']
Codeforces,2187G,Many Cartesian Trees,3500.0,Hard,107,,,"['greedy', 'sortings', 'trees']"
Codeforces,2187F2,Al Fine (Counting Version),3500.0,Hard,81,,,"['dp', 'trees']"
Codeforces,2187F1,Al Fine (Maximizing Version),3100.0,Hard,236,,,"['binary search', 'data structures', 'divide and conquer', 'trees']"
Codeforces,2187E,Doors and Keys,3500.0,Hard,347,,,"['brute force', 'data structures', 'dp']"
Codeforces,2187D,Cool Problem,2600.0,Hard,680,,,"['bitmasks', 'dp', 'math']"
Codeforces,2187C,Jerry and Tom,2300.0,Hard,1435,,,"['data structures', 'dfs and similar', 'dsu', 'games', 'graphs', 'greedy', 'trees']"
Codeforces,2187B,Shortest Statement Ever,1800.0,Medium,5475,,,"['bitmasks', 'constructive algorithms', 'dp', 'greedy']"
Codeforces,2187A,Restricted Sorting,1300.0,Medium,16346,,,"['greedy', 'sortings']"
Codeforces,2185H,BattleCows 2,2500.0,Hard,723,,,"['binary search', 'brute force', 'data structures', 'dp', 'greedy']"
Codeforces,2185G,Mixing MEXes,1800.0,Medium,3483,,,"['data structures', 'implementation', 'math']"
Codeforces,2185F,BattleCows,1700.0,Medium,5255,,,"['data structures', 'divide and conquer', 'implementation']"
Codeforces,2185E,The Robotic Rush,1500.0,Medium,10649,,,"['binary search', 'greedy', 'implementation', 'two pointers']"
Codeforces,2185D,OutOfMemoryError,1100.0,Easy,21359,,,"['data structures', 'implementation', 'math', 'two pointers']"
Codeforces,2185C,Shifted MEX,900.0,Easy,29925,,,"['implementation', 'sortings']"
Codeforces,2185B,Prefix Max,800.0,Easy,41989,,,['greedy']
Codeforces,2185A,Perfect Root,800.0,Easy,44505,,,"['constructive algorithms', 'math']"
Codeforces,2184G,Nastiness of Segments,1900.0,Medium,3067,,,"['binary search', 'data structures']"
Codeforces,2184F,Cherry Tree,1900.0,Medium,4086,,,"['dfs and similar', 'dp', 'graphs', 'trees']"
Codeforces,2184E,Exquisite Array,1800.0,Medium,5996,,,"['combinatorics', 'data structures', 'dsu', 'sortings']"
Codeforces,2184D,Unfair Game,1600.0,Medium,9838,,,"['combinatorics', 'dp', 'math']"
Codeforces,2184C,Huge Pile,1100.0,Easy,22459,,,"['binary search', 'dfs and similar', 'dp', 'graphs', 'math']"
Codeforces,2184B,Hourglass,1100.0,Easy,24769,,,['math']
Codeforces,2184A,Social Experiment,800.0,Easy,39013,,,['math']
Codeforces,2183I2,Pairs Flipping (Hard Version),3500.0,Hard,76,,,['constructive algorithms']
Codeforces,2183I1,Pairs Flipping (Easy Version),3500.0,Hard,90,,,['constructive algorithms']
Codeforces,2183H,Minimise Cost,3500.0,Hard,167,,,"['binary search', 'dp', 'greedy', 'sortings']"
Codeforces,2183G,Snake Instructions,3200.0,Hard,232,,,"['constructive algorithms', 'greedy', 'interactive']"
Codeforces,2183F,Jumping Man,2500.0,Hard,1156,,,"['brute force', 'combinatorics', 'dfs and similar', 'dp', 'trees']"
Codeforces,2183E,LCM is Legendary Counting Master,2100.0,Hard,2919,,,"['dp', 'math', 'number theory']"
Codeforces,2183D2,Tree Coloring (Hard Version),2100.0,Hard,2539,,,"['combinatorics', 'constructive algorithms', 'data structures', 'dfs and similar', 'greedy', 'implementation', 'trees']"
Codeforces,2183D1,Tree Coloring (Easy Version),1500.0,Medium,9132,,,"['constructive algorithms', 'dfs and similar', 'greedy', 'trees']"
Codeforces,2183C,War Strategy,1500.0,Medium,10975,,,"['binary search', 'greedy', 'math', 'two pointers']"
Codeforces,2183B,Yet Another MEX Problem,1100.0,Easy,16460,,,"['constructive algorithms', 'greedy']"
Codeforces,2183A,Binary Array Game,800.0,Easy,23942,,,['games']
Codeforces,2182G,Short Garland,2800.0,Hard,363,,,"['combinatorics', 'data structures', 'dfs and similar', 'dp', 'trees']"
Codeforces,2182F2,Christmas Reindeer (hard version),2500.0,Hard,1117,,,"['bitmasks', 'brute force', 'combinatorics', 'data structures', 'greedy', 'math']"
Codeforces,2182F1,Christmas Reindeer (easy version),2300.0,Hard,1301,,,"['bitmasks', 'brute force', 'combinatorics', 'dp', 'math']"
Codeforces,2182E,New Year's Gifts,1800.0,Medium,5720,,,"['binary search', 'data structures', 'greedy', 'sortings', 'two pointers']"
Codeforces,2182D,Christmas Tree Decoration,1600.0,Medium,9237,,,"['combinatorics', 'dp', 'greedy', 'math']"
Codeforces,2182C,Production of Snowmen,1200.0,Medium,15993,,,"['brute force', 'combinatorics', 'dp']"
Codeforces,2182B,New Year Cake,800.0,Easy,23904,,,['brute force']
Codeforces,2182A,New Year String,800.0,Easy,25810,,,"['constructive algorithms', 'greedy', 'implementation', 'strings']"
Codeforces,2181M,Medical Parity,1700.0,Medium,3635,,,"['dp', 'strings']"
Codeforces,2181L,LLM Training,2800.0,Hard,144,,,"['math', 'string suffix structures']"
Codeforces,2181K,Knit the Grid,3500.0,Hard,86,,,"['2-sat', 'constructive algorithms', 'graphs', 'matrices']"
Codeforces,2181J,Jinx or Jackpot,2300.0,Hard,727,,,"['brute force', 'dp', 'math', 'probabilities']"
Codeforces,2181I,Irrigation Interlock,3500.0,Hard,58,,,['geometry']
Codeforces,2181H,Honey Cake,1200.0,Medium,6976,,,"['brute force', 'math', 'number theory']"
Codeforces,2181G,Greta's Game,2400.0,Hard,663,,,"['binary search', 'dp', 'graphs', 'greedy', 'math']"
Codeforces,2181F,Fragmented Nim,1600.0,Medium,3752,,,['games']
Codeforces,2181E,Elevator Against Humanity,2900.0,Hard,153,,,"['brute force', 'constructive algorithms', 'greedy', 'sortings']"
Codeforces,2181D,Doorway,2000.0,Hard,1416,,,"['binary search', 'data structures', 'sortings']"
Codeforces,2181C,Cacti Classification,3200.0,Hard,160,,,"['binary search', 'constructive algorithms', 'interactive', 'math']"
Codeforces,2181B,Battle of Arrays,1400.0,Medium,6091,,,"['data structures', 'games', 'greedy']"
Codeforces,2181A,Alphabet City,1300.0,Medium,3867,,,"['binary search', 'math', 'strings']"
Codeforces,2180H2,Bug Is Feature (Conditional Version),3500.0,Hard,113,,,['games']
Codeforces,2180H1,Bug Is Feature (Unconditional Version),3400.0,Hard,125,,,['games']
Codeforces,2180G,Balance,3500.0,Hard,149,,,"['bitmasks', 'combinatorics', 'implementation', 'math']"
Codeforces,2180F2,Control Car (Hard Version),3200.0,Hard,234,,,"['combinatorics', 'dp', 'matrices', 'probabilities']"
Codeforces,2180F1,Control Car (Easy Version),2800.0,Hard,416,,,"['combinatorics', 'dp', 'probabilities']"
Codeforces,2180E,No Effect XOR,2300.0,Hard,1770,,,"['bitmasks', 'divide and conquer', 'dp', 'greedy', 'math']"
Codeforces,2180D,Insolvable Disks,1900.0,Medium,4328,,,"['data structures', 'dp', 'greedy', 'math']"
Codeforces,2180C,XOR-factorization,1900.0,Medium,6579,,,"['bitmasks', 'constructive algorithms', 'dp', 'greedy', 'number theory']"
Codeforces,2180B,Ashmal,800.0,Easy,24906,,,"['greedy', 'strings']"
Codeforces,2180A,Carnival Wheel,800.0,Easy,26172,,,"['brute force', 'number theory']"
Codeforces,2179H,Blackslex and Plants,2200.0,Hard,1333,,,"['bitmasks', 'data structures', 'dp', 'implementation', 'math']"
Codeforces,2179G,Blackslex and Penguin Migration,2200.0,Hard,1241,,,"['brute force', 'interactive', 'math']"
Codeforces,2179F,Blackslex and Another RGB Walking,2000.0,Hard,2829,,,"['communication', 'constructive algorithms', 'graphs', 'interactive', 'number theory', 'trees']"
Codeforces,2179E,Blackslex and Girls,1800.0,Medium,5918,,,"['constructive algorithms', 'geometry', 'math']"
Codeforces,2179D,Blackslex and Penguin Civilization,1300.0,Medium,13836,,,"['bitmasks', 'constructive algorithms', 'greedy', 'math']"
Codeforces,2179C,Blackslex and Number Theory,1100.0,Easy,22776,,,"['implementation', 'math', 'number theory', 'sortings']"
Codeforces,2179B,Blackslex and Showering,800.0,Easy,28842,,,"['dp', 'greedy', 'implementation']"
Codeforces,2179A,Blackslex and Password,800.0,Easy,34956,,,"['math', 'strings']"
Codeforces,2178I,Numbers or Fireworks,3300.0,Hard,227,,,"['bitmasks', 'combinatorics', 'dp', 'graphs']"
Codeforces,2178H,Create or Duplicate,3300.0,Hard,325,,,"['bitmasks', 'graphs', 'number theory', 'shortest paths']"
Codeforces,2178G,deCH OR Dations,2800.0,Hard,599,,,"['bitmasks', 'data structures', 'dp', 'hashing', 'probabilities']"
Codeforces,2178F,Conquer or of Forest,2200.0,Hard,1860,,,"['combinatorics', 'math', 'trees']"
Codeforces,2178E,Flatten or Concatenate,2000.0,Hard,3733,,,"['binary search', 'divide and conquer', 'interactive']"
Codeforces,2178D,Xmas or Hysteria,1700.0,Medium,6859,,,"['constructive algorithms', 'greedy', 'implementation', 'math']"
Codeforces,2178C,First or Second,1200.0,Medium,16136,,,"['dp', 'greedy', 'implementation']"
Codeforces,2178B,Impost or Sus,900.0,Easy,22003,,,"['dp', 'greedy', 'implementation', 'strings']"
Codeforces,2178A,Yes or Yes,800.0,Easy,26193,,,"['greedy', 'strings']"
Codeforces,2176F,Omega Numbers,2400.0,Hard,1533,,,"['bitmasks', 'combinatorics', 'dp', 'math', 'number theory']"
Codeforces,2176E,Remove at the lowest cost,2400.0,Hard,1311,,,"['data structures', 'dfs and similar', 'dp', 'dsu', 'greedy', 'implementation', 'trees']"
Codeforces,2176D,Fibonacci Paths,1800.0,Medium,5928,,,"['data structures', 'dp', 'graphs', 'sortings']"
Codeforces,2176C,Odd Process,1300.0,Medium,16108,,,"['greedy', 'sortings']"
Codeforces,2176B,Optimal Shifts,1000.0,Easy,23379,,,"['bitmasks', 'greedy', 'strings']"
Codeforces,2176A,Operations with Inversions,800.0,Easy,29513,,,"['greedy', 'implementation', 'math']"
Codeforces,2175B,XOR Array,1300.0,Medium,12600,,,"['constructive algorithms', 'math']"
Codeforces,2175A,Little Fairy's Painting,800.0,Easy,19088,,,['implementation']
Codeforces,2174F,Mosaic Tree,2800.0,Hard,490,,,"['combinatorics', 'dp', 'fft', 'math', 'trees']"
Codeforces,2174E2,Game of Scientists (Version 2),3200.0,Hard,99,,,"['binary search', 'chinese remainder theorem', 'dfs and similar', 'interactive', 'math']"
Codeforces,2174E1,Game of Scientists (Version 1),3100.0,Hard,144,,,"['chinese remainder theorem', 'constructive algorithms', 'interactive', 'math']"
Codeforces,2174D,Secret Message,3400.0,Hard,307,,,"['data structures', 'dp', 'greedy', 'trees']"
Codeforces,2174C2,Beautiful Patterns (Hard Version),2500.0,Hard,1064,,,"['combinatorics', 'math', 'probabilities']"
Codeforces,2174C1,Beautiful Patterns (Easy Version),2400.0,Hard,1211,,,"['combinatorics', 'math', 'probabilities']"
Codeforces,2174B,Wishing Cards,1900.0,Medium,4107,,,['dp']
Codeforces,2174A,Needle in a Haystack,1200.0,Medium,14805,,,"['greedy', 'strings', 'two pointers']"
Codeforces,2173F,Isla's Memory Thresholds,2600.0,Hard,607,,,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'math']"
Codeforces,2173E,Shiro's Mirror Duel,2200.0,Hard,1579,,,"['constructive algorithms', 'greedy', 'interactive', 'probabilities', 'sortings']"
Codeforces,2173D,Taiga's Carry Chains,1900.0,Medium,3746,,,"['bitmasks', 'brute force', 'dp', 'greedy', 'math']"
Codeforces,2173C,Kanade's Perfect Multiples,1400.0,Medium,12851,,,"['brute force', 'constructive algorithms', 'greedy', 'number theory']"
Codeforces,2173B,Niko's Tactical Cards,1100.0,Easy,18530,,,"['dp', 'greedy', 'math']"
Codeforces,2173A,Sleeping Through Classes,800.0,Easy,24144,,,"['greedy', 'implementation']"
Codeforces,2172N,New Kingdom,2800.0,Hard,167,,,"['constructive algorithms', 'graphs', 'implementation']"
Codeforces,2172M,Maximum Distance To Port,1300.0,Medium,6104,,,"['graphs', 'shortest paths']"
Codeforces,2172L,Maximum Color Segment,2300.0,Hard,821,,,"['dp', 'implementation']"
Codeforces,2172K,Kindergarten Homework,2100.0,Hard,862,,,"['implementation', 'strings']"
Codeforces,2172J,Sliding Tiles,2300.0,Hard,578,,,"['data structures', 'divide and conquer', 'dsu']"
Codeforces,2172I,Birthday,2000.0,Hard,1116,,,['geometry']
Codeforces,2172H,Shuffling Cards with Problem Solver 68!,2500.0,Hard,304,,,"['hashing', 'string suffix structures', 'strings']"
Codeforces,2172G,Gene Editor,3300.0,Hard,71,,,[]
Codeforces,2172F,Cluster Computing System,1600.0,Medium,4091,,,"['graphs', 'greedy', 'math']"
Codeforces,2172E,Number Maze,1200.0,Medium,6170,,,['implementation']
Codeforces,2172D,Divisor Card Game,3100.0,Hard,113,,,"['combinatorics', 'dp']"
Codeforces,2172C,Circles Are Far from Each Other,3100.0,Hard,105,,,"['binary search', 'greedy']"
Codeforces,2172B,Buses,1800.0,Medium,2208,,,"['greedy', 'sortings']"
Codeforces,2172A,ASCII Art Contest,800.0,Easy,14882,,,['implementation']
Codeforces,2171H,Shiori Miyagi and Maximum Array Score,2400.0,Hard,1045,,,"['binary search', 'data structures', 'dp', 'sortings']"
Codeforces,2171G,Sakura Adachi and Optimal Sequences,2000.0,Hard,2389,,,"['bitmasks', 'combinatorics', 'greedy', 'math']"
Codeforces,2171F,Rae Taylor and Trees (hard version),1600.0,Medium,7394,,,"['binary search', 'constructive algorithms', 'data structures', 'dp', 'dsu', 'greedy', 'implementation', 'trees']"
Codeforces,2171E,Anisphia Wynn Palettia and Good Permutations,2000.0,Hard,3723,,,"['constructive algorithms', 'greedy', 'number theory']"
Codeforces,2171D,Rae Taylor and Trees (easy version),1400.0,Medium,11985,,,"['binary search', 'data structures', 'dp', 'dsu', 'greedy', 'implementation', 'trees']"
Codeforces,2171C2,Renako Amaori and XOR Game (hard version),1400.0,Medium,12182,,,"['bitmasks', 'games', 'greedy']"
Codeforces,2171C1,Renako Amaori and XOR Game (easy version),1100.0,Easy,19651,,,"['bitmasks', 'games', 'greedy']"
Codeforces,2171B,Yuu Koito and Minimum Absolute Sum,900.0,Easy,27687,,,['math']
Codeforces,2171A,Shizuku Hoshikawa and Farm Legs,800.0,Easy,37805,,,"['brute force', 'math']"
Codeforces,2170F,Build XOR on a Segment,2600.0,Hard,808,,,"['bitmasks', 'dp']"
Codeforces,2170E,Binary Strings and Blocks,2100.0,Hard,2382,,,"['combinatorics', 'data structures', 'dp']"
Codeforces,2170D,Almost Roman,2200.0,Hard,1722,,,"['constructive algorithms', 'greedy', 'implementation']"
Codeforces,2170C,Quotient and Remainder,1300.0,Medium,11604,,,"['binary search', 'greedy', 'two pointers']"
