platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,paid_only,tags
LeetCode,247,Strobogrammatic Number II,2,Medium,,,53.52347777989952,True,"['Array', 'String', 'Recursion']"
LeetCode,248,Strobogrammatic Number III,3,Hard,,,42.70546117584274,True,"['Array', 'String', 'Recursion']"
LeetCode,249,Group Shifted Strings,2,Medium,,,67.83069054035887,True,"['Array', 'Hash Table', 'String']"
LeetCode,250,Count Univalue Subtrees,2,Medium,,,57.55857505164682,True,"['Tree', 'Depth-First Search', 'Binary Tree']"
LeetCode,251,Flatten 2D Vector,2,Medium,,,50.51466919039835,True,"['Array', 'Two Pointers', 'Design', 'Iterator']"
LeetCode,252,Meeting Rooms,1,Easy,,,59.46111208169877,True,"['Array', 'Sorting']"
LeetCode,253,Meeting Rooms II,2,Medium,,,52.71684317253007,True,"['Array', 'Two Pointers', 'Greedy', 'Sorting', 'Heap (Priority Queue)', 'Prefix Sum']"
LeetCode,254,Factor Combinations,2,Medium,,,50.560127498240114,True,['Backtracking']
LeetCode,255,Verify Preorder Sequence in Binary Search Tree,2,Medium,,,51.78516668857055,True,"['Array', 'Stack', 'Tree', 'Binary Search Tree', 'Recursion', 'Monotonic Stack', 'Binary Tree']"
LeetCode,256,Paint House,2,Medium,,,64.45844202889108,True,"['Array', 'Dynamic Programming']"
LeetCode,257,Binary Tree Paths,1,Easy,,,68.79725908924593,False,"['String', 'Backtracking', 'Tree', 'Depth-First Search', 'Binary Tree']"
LeetCode,258,Add Digits,1,Easy,,,68.99825165498812,False,"['Math', 'Simulation', 'Number Theory']"
LeetCode,259,3Sum Smaller,2,Medium,,,51.36149713561219,True,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']"
LeetCode,260,Single Number III,2,Medium,,,70.22704921046343,False,"['Array', 'Bit Manipulation']"
LeetCode,261,Graph Valid Tree,2,Medium,,,50.03315437698057,True,"['Depth-First Search', 'Breadth-First Search', 'Union-Find', 'Graph Theory']"
LeetCode,263,Ugly Number,1,Easy,,,43.64786335587784,False,['Math']
LeetCode,264,Ugly Number II,2,Medium,,,49.640682734775716,False,"['Hash Table', 'Math', 'Dynamic Programming', 'Heap (Priority Queue)']"
LeetCode,265,Paint House II,3,Hard,,,57.17813023409425,True,"['Array', 'Dynamic Programming']"
LeetCode,266,Palindrome Permutation,1,Easy,,,68.68182242881502,True,"['Hash Table', 'String', 'Bit Manipulation']"
LeetCode,267,Palindrome Permutation II,2,Medium,,,42.36763070077864,True,"['Hash Table', 'String', 'Backtracking']"
LeetCode,268,Missing Number,1,Easy,,,72.1459163032661,False,"['Array', 'Hash Table', 'Math', 'Binary Search', 'Bit Manipulation', 'Sorting']"
LeetCode,269,Alien Dictionary,3,Hard,,,37.23924338796409,True,"['Array', 'String', 'Depth-First Search', 'Breadth-First Search', 'Graph Theory', 'Topological Sort']"
LeetCode,270,Closest Binary Search Tree Value,1,Easy,,,49.17786515129573,True,"['Binary Search', 'Tree', 'Depth-First Search', 'Binary Search Tree', 'Binary Tree']"
LeetCode,271,Encode and Decode Strings,2,Medium,,,51.658694466250644,True,"['Array', 'String', 'Design']"
LeetCode,272,Closest Binary Search Tree Value II,3,Hard,,,61.23332507465411,True,"['Two Pointers', 'Stack', 'Tree', 'Depth-First Search', 'Binary Search Tree', 'Heap (Priority Queue)', 'Binary Tree']"
LeetCode,273,Integer to English Words,3,Hard,,,35.05502804385527,False,"['Math', 'String', 'Recursion']"
LeetCode,274,H-Index,2,Medium,,,41.52226400380908,False,"['Array', 'Sorting', 'Counting Sort']"
LeetCode,275,H-Index II,2,Medium,,,39.67263007694755,False,"['Array', 'Binary Search']"
LeetCode,276,Paint Fence,2,Medium,,,48.44396106933133,True,['Dynamic Programming']
LeetCode,277,Find the Celebrity,2,Medium,,,49.02024204199348,True,"['Two Pointers', 'Graph Theory', 'Interactive']"
LeetCode,278,First Bad Version,1,Easy,,,47.23805381197492,False,"['Binary Search', 'Interactive']"
LeetCode,279,Perfect Squares,2,Medium,,,56.61305572830073,False,"['Math', 'Dynamic Programming', 'Breadth-First Search']"
LeetCode,280,Wiggle Sort,2,Medium,,,68.46207753457757,True,"['Array', 'Greedy', 'Sorting']"
LeetCode,281,Zigzag Iterator,2,Medium,,,67.0471704163193,True,"['Array', 'Design', 'Queue', 'Iterator']"
LeetCode,282,Expression Add Operators,3,Hard,,,43.309475879603625,False,"['Math', 'String', 'Backtracking']"
LeetCode,283,Move Zeroes,1,Easy,,,63.94877997315923,False,"['Array', 'Two Pointers']"
LeetCode,284,Peeking Iterator,2,Medium,,,61.57755737954096,False,"['Array', 'Design', 'Iterator']"
LeetCode,285,Inorder Successor in BST,2,Medium,,,51.22486389256953,True,"['Tree', 'Depth-First Search', 'Binary Search Tree', 'Binary Tree']"
LeetCode,286,Walls and Gates,2,Medium,,,64.0303571136668,True,"['Array', 'Breadth-First Search', 'Matrix']"
LeetCode,287,Find the Duplicate Number,2,Medium,,,64.48016706297464,False,"['Array', 'Two Pointers', 'Binary Search', 'Bit Manipulation']"
LeetCode,288,Unique Word Abbreviation,2,Medium,,,27.5305136116648,True,"['Array', 'Hash Table', 'String', 'Design']"
LeetCode,289,Game of Life,2,Medium,,,72.6974009845301,False,"['Array', 'Matrix', 'Simulation']"
LeetCode,290,Word Pattern,1,Easy,,,44.19912807842138,False,"['Hash Table', 'String']"
LeetCode,291,Word Pattern II,2,Medium,,,48.841370256124264,True,"['Hash Table', 'String', 'Backtracking']"
LeetCode,292,Nim Game,1,Easy,,,59.90498399967421,False,"['Math', 'Brainteaser', 'Game Theory']"
LeetCode,293,Flip Game,1,Easy,,,65.05364482468397,True,['String']
LeetCode,294,Flip Game II,2,Medium,,,52.34362644994053,True,"['Math', 'Dynamic Programming', 'Backtracking', 'Memoization', 'Game Theory']"
LeetCode,295,Find Median from Data Stream,3,Hard,,,54.57623918036458,False,"['Two Pointers', 'Design', 'Sorting', 'Heap (Priority Queue)', 'Data Stream']"
LeetCode,296,Best Meeting Point,3,Hard,,,61.45656786310623,True,"['Array', 'Math', 'Sorting', 'Matrix']"
LeetCode,297,Serialize and Deserialize Binary Tree,3,Hard,,,60.909601179472986,False,"['String', 'Tree', 'Depth-First Search', 'Breadth-First Search', 'Design', 'Binary Tree']"
LeetCode,298,Binary Tree Longest Consecutive Sequence,2,Medium,,,54.787530001284004,True,"['Tree', 'Depth-First Search', 'Binary Tree']"
LeetCode,299,Bulls and Cows,2,Medium,,,52.57690228926535,False,"['Hash Table', 'String', 'Counting']"
LeetCode,300,Longest Increasing Subsequence,2,Medium,,,59.52958972697342,False,"['Array', 'Binary Search', 'Dynamic Programming']"
LeetCode,301,Remove Invalid Parentheses,3,Hard,,,49.98371466523827,False,"['String', 'Backtracking', 'Breadth-First Search']"
LeetCode,302,Smallest Rectangle Enclosing Black Pixels,3,Hard,,,60.92839432918689,True,"['Array', 'Binary Search', 'Depth-First Search', 'Breadth-First Search', 'Matrix']"
LeetCode,303,Range Sum Query - Immutable,1,Easy,,,72.41424221328894,False,"['Array', 'Design', 'Prefix Sum']"
LeetCode,304,Range Sum Query 2D - Immutable,2,Medium,,,58.43303042936547,False,"['Array', 'Design', 'Matrix', 'Prefix Sum']"
LeetCode,305,Number of Islands II,3,Hard,,,40.64476322690113,True,"['Array', 'Hash Table', 'Union-Find']"
LeetCode,306,Additive Number,2,Medium,,,33.95964395663231,False,"['String', 'Backtracking']"
LeetCode,307,Range Sum Query - Mutable,2,Medium,,,43.22254064332967,False,"['Array', 'Divide and Conquer', 'Design', 'Binary Indexed Tree', 'Segment Tree']"
LeetCode,308,Range Sum Query 2D - Mutable,2,Medium,,,45.50681016002252,True,"['Array', 'Design', 'Binary Indexed Tree', 'Segment Tree', 'Matrix']"
LeetCode,309,Best Time to Buy and Sell Stock with Cooldown,2,Medium,,,62.21788916349825,False,"['Array', 'Dynamic Programming']"
LeetCode,310,Minimum Height Trees,2,Medium,,,42.598975346660524,False,"['Depth-First Search', 'Breadth-First Search', 'Graph Theory', 'Topological Sort']"
LeetCode,311,Sparse Matrix Multiplication,2,Medium,,,69.31207596691922,True,"['Array', 'Hash Table', 'Matrix']"
LeetCode,312,Burst Balloons,3,Hard,,,63.68314537740063,False,"['Array', 'Dynamic Programming']"
LeetCode,313,Super Ugly Number,2,Medium,,,46.214705957551985,False,"['Array', 'Math', 'Dynamic Programming']"
LeetCode,314,Binary Tree Vertical Order Traversal,2,Medium,,,57.855362800868505,True,"['Hash Table', 'Tree', 'Depth-First Search', 'Breadth-First Search', 'Sorting', 'Binary Tree']"
LeetCode,315,Count of Smaller Numbers After Self,3,Hard,,,43.70774266308452,False,"['Array', 'Binary Search', 'Divide and Conquer', 'Binary Indexed Tree', 'Segment Tree', 'Merge Sort', 'Ordered Set']"
LeetCode,316,Remove Duplicate Letters,2,Medium,,,53.38593100093432,False,"['String', 'Stack', 'Greedy', 'Monotonic Stack']"
LeetCode,317,Shortest Distance from All Buildings,3,Hard,,,44.944083246143634,True,"['Array', 'Breadth-First Search', 'Matrix']"
LeetCode,318,Maximum Product of Word Lengths,2,Medium,,,61.311206543084666,False,"['Array', 'String', 'Bit Manipulation']"
LeetCode,319,Bulb Switcher,2,Medium,,,56.00443000431889,False,"['Math', 'Brainteaser']"
LeetCode,320,Generalized Abbreviation,2,Medium,,,60.437699731306736,True,"['String', 'Backtracking', 'Bit Manipulation']"
LeetCode,321,Create Maximum Number,3,Hard,,,35.65210362526775,False,"['Array', 'Two Pointers', 'Stack', 'Greedy', 'Monotonic Stack']"
LeetCode,322,Coin Change,2,Medium,,,48.57790167068517,False,"['Array', 'Dynamic Programming', 'Breadth-First Search']"
LeetCode,323,Number of Connected Components in an Undirected Graph,2,Medium,,,65.02166000358017,True,"['Depth-First Search', 'Breadth-First Search', 'Union-Find', 'Graph Theory']"
LeetCode,324,Wiggle Sort II,2,Medium,,,37.55535505574675,False,"['Array', 'Divide and Conquer', 'Greedy', 'Sorting', 'Quickselect']"
LeetCode,325,Maximum Size Subarray Sum Equals k,2,Medium,,,50.892524038296486,True,"['Array', 'Hash Table', 'Prefix Sum']"
LeetCode,326,Power of Three,1,Easy,,,51.190534118961175,False,"['Math', 'Recursion']"
LeetCode,327,Count of Range Sum,3,Hard,,,39.093422059269315,False,"['Array', 'Binary Search', 'Divide and Conquer', 'Binary Indexed Tree', 'Segment Tree', 'Merge Sort', 'Ordered Set']"
LeetCode,328,Odd Even Linked List,2,Medium,,,62.58072955187535,False,['Linked List']
LeetCode,329,Longest Increasing Path in a Matrix,3,Hard,,,56.712702589413325,False,"['Array', 'Dynamic Programming', 'Depth-First Search', 'Breadth-First Search', 'Graph Theory', 'Topological Sort', 'Memoization', 'Matrix']"
LeetCode,330,Patching Array,3,Hard,,,54.34431425474919,False,"['Array', 'Greedy']"
LeetCode,331,Verify Preorder Serialization of a Binary Tree,2,Medium,,,47.443238017224324,False,"['String', 'Stack', 'Tree', 'Binary Tree']"
LeetCode,332,Reconstruct Itinerary,3,Hard,,,44.64982803146892,False,"['Array', 'String', 'Depth-First Search', 'Graph Theory', 'Sorting', 'Heap (Priority Queue)', 'Eulerian Circuit']"
LeetCode,333,Largest BST Subtree,2,Medium,,,45.89817503625462,True,"['Dynamic Programming', 'Tree', 'Depth-First Search', 'Binary Search Tree', 'Binary Tree']"
LeetCode,334,Increasing Triplet Subsequence,2,Medium,,,39.412152476221365,False,"['Array', 'Greedy']"
LeetCode,335,Self Crossing,3,Hard,,,35.129810334858554,False,"['Array', 'Math', 'Geometry']"
LeetCode,336,Palindrome Pairs,3,Hard,,,37.269822597592764,False,"['Array', 'Hash Table', 'String', 'Trie', 'Hash Function']"
LeetCode,337,House Robber III,2,Medium,,,55.98839250497372,False,"['Dynamic Programming', 'Tree', 'Depth-First Search', 'Binary Tree']"
LeetCode,338,Counting Bits,1,Easy,,,80.65790455030775,False,"['Dynamic Programming', 'Bit Manipulation']"
LeetCode,339,Nested List Weight Sum,2,Medium,,,85.97188943507152,True,"['Depth-First Search', 'Breadth-First Search']"
LeetCode,340,Longest Substring with At Most K Distinct Characters,2,Medium,,,50.04160179361027,True,"['Hash Table', 'String', 'Sliding Window']"
LeetCode,341,Flatten Nested List Iterator,2,Medium,,,65.73725075638829,False,"['Stack', 'Tree', 'Depth-First Search', 'Design', 'Queue', 'Iterator']"
LeetCode,342,Power of Four,1,Easy,,,52.14900221067933,False,"['Math', 'Bit Manipulation', 'Recursion']"
LeetCode,343,Integer Break,2,Medium,,,62.38311069365206,False,"['Math', 'Dynamic Programming']"
LeetCode,344,Reverse String,1,Easy,,,80.89754734760508,False,"['Two Pointers', 'String']"
LeetCode,345,Reverse Vowels of a String,1,Easy,,,61.49157429759434,False,"['Two Pointers', 'String']"
LeetCode,346,Moving Average from Data Stream,1,Easy,,,80.22782079894553,True,"['Array', 'Design', 'Queue', 'Data Stream']"
LeetCode,347,Top K Frequent Elements,2,Medium,,,66.62874730995355,False,"['Array', 'Hash Table', 'Divide and Conquer', 'Sorting', 'Heap (Priority Queue)', 'Bucket Sort', 'Counting', 'Quickselect']"
LeetCode,348,Design Tic-Tac-Toe,2,Medium,,,58.7431380884609,True,"['Array', 'Hash Table', 'Design', 'Matrix', 'Simulation']"
LeetCode,349,Intersection of Two Arrays,1,Easy,,,77.8947488731724,False,"['Array', 'Hash Table', 'Two Pointers', 'Binary Search', 'Sorting']"
LeetCode,350,Intersection of Two Arrays II,1,Easy,,,59.9931899708701,False,"['Array', 'Hash Table', 'Two Pointers', 'Binary Search', 'Sorting']"
LeetCode,351,Android Unlock Patterns,2,Medium,,,53.85689332024327,True,"['Dynamic Programming', 'Backtracking', 'Bit Manipulation', 'Bitmask']"
LeetCode,352,Data Stream as Disjoint Intervals,3,Hard,,,60.20071143783253,False,"['Hash Table', 'Binary Search', 'Union-Find', 'Design', 'Data Stream', 'Ordered Set']"
LeetCode,353,Design Snake Game,2,Medium,,,40.033866867915464,True,"['Array', 'Hash Table', 'Design', 'Queue', 'Simulation']"
LeetCode,354,Russian Doll Envelopes,3,Hard,,,37.94976342447048,False,"['Array', 'Binary Search', 'Dynamic Programming', 'Sorting']"
LeetCode,355,Design Twitter,2,Medium,,,44.892124226496705,False,"['Hash Table', 'Linked List', 'Design', 'Heap (Priority Queue)']"
LeetCode,356,Line Reflection,2,Medium,,,36.37540251214359,True,"['Array', 'Hash Table', 'Math']"
LeetCode,357,Count Numbers with Unique Digits,2,Medium,,,55.80495220276551,False,"['Math', 'Dynamic Programming', 'Backtracking']"
LeetCode,358,Rearrange String k Distance Apart,3,Hard,,,39.95359179080773,True,"['Hash Table', 'String', 'Greedy', 'Sorting', 'Heap (Priority Queue)', 'Counting']"
LeetCode,359,Logger Rate Limiter,1,Easy,,,76.84679191227,True,"['Hash Table', 'Design', 'Data Stream']"
LeetCode,360,Sort Transformed Array,2,Medium,,,58.17810665986221,True,"['Array', 'Math', 'Two Pointers', 'Sorting']"
LeetCode,361,Bomb Enemy,2,Medium,,,52.82898610546252,True,"['Array', 'Dynamic Programming', 'Matrix']"
LeetCode,362,Design Hit Counter,2,Medium,,,69.71697459254699,True,"['Array', 'Binary Search', 'Design', 'Queue', 'Data Stream']"
LeetCode,363,Max Sum of Rectangle No Larger Than K,3,Hard,,,45.63603940750601,False,"['Array', 'Binary Search', 'Matrix', 'Prefix Sum', 'Ordered Set']"
LeetCode,364,Nested List Weight Sum II,2,Medium,,,66.98088410991637,True,"['Stack', 'Depth-First Search', 'Breadth-First Search']"
LeetCode,365,Water and Jug Problem,2,Medium,,,45.841098562968355,False,"['Math', 'Depth-First Search', 'Breadth-First Search']"
LeetCode,366,Find Leaves of Binary Tree,2,Medium,,,81.33395857669153,True,"['Tree', 'Depth-First Search', 'Binary Tree']"
LeetCode,367,Valid Perfect Square,1,Easy,,,44.994445230159855,False,"['Math', 'Binary Search']"
LeetCode,368,Largest Divisible Subset,2,Medium,,,49.72324266133976,False,"['Array', 'Math', 'Dynamic Programming', 'Sorting']"
LeetCode,369,Plus One Linked List,2,Medium,,,61.22405114195776,True,"['Linked List', 'Math']"
LeetCode,370,Range Addition,2,Medium,,,73.04287236658743,True,"['Array', 'Prefix Sum']"
LeetCode,371,Sum of Two Integers,2,Medium,,,55.630559757707424,False,"['Math', 'Bit Manipulation']"
LeetCode,372,Super Pow,2,Medium,,,37.03904764239658,False,"['Math', 'Divide and Conquer']"
LeetCode,373,Find K Pairs with Smallest Sums,2,Medium,,,42.01127543187292,False,"['Array', 'Heap (Priority Queue)']"
LeetCode,374,Guess Number Higher or Lower,1,Easy,,,57.6958455082643,False,"['Binary Search', 'Interactive']"
LeetCode,375,Guess Number Higher or Lower II,2,Medium,,,52.90714125418338,False,"['Math', 'Dynamic Programming', 'Game Theory']"
LeetCode,376,Wiggle Subsequence,2,Medium,,,49.49457063508733,False,"['Array', 'Dynamic Programming', 'Greedy']"
LeetCode,377,Combination Sum IV,2,Medium,,,55.15909533811143,False,"['Array', 'Dynamic Programming']"
LeetCode,378,Kth Smallest Element in a Sorted Matrix,2,Medium,,,64.71534542854589,False,"['Array', 'Binary Search', 'Sorting', 'Heap (Priority Queue)', 'Matrix']"
LeetCode,379,Design Phone Directory,2,Medium,,,53.18532087347552,True,"['Array', 'Hash Table', 'Linked List', 'Design', 'Queue']"
LeetCode,380,Insert Delete GetRandom O(1),2,Medium,,,55.39683923932445,False,"['Array', 'Hash Table', 'Math', 'Design', 'Randomized']"
LeetCode,381,Insert Delete GetRandom O(1) - Duplicates allowed,3,Hard,,,36.67793338394454,False,"['Array', 'Hash Table', 'Math', 'Design', 'Randomized']"
LeetCode,382,Linked List Random Node,2,Medium,,,64.89692709325982,False,"['Linked List', 'Math', 'Reservoir Sampling', 'Randomized']"
LeetCode,383,Ransom Note,1,Easy,,,66.05890979414997,False,"['Hash Table', 'String', 'Counting']"
LeetCode,384,Shuffle an Array,2,Medium,,,59.776103492076835,False,"['Array', 'Math', 'Design', 'Randomized']"
LeetCode,385,Mini Parser,2,Medium,,,42.758371367888294,False,"['String', 'Stack', 'Depth-First Search']"
LeetCode,386,Lexicographical Numbers,2,Medium,,,76.25900551271812,False,"['Depth-First Search', 'Trie']"
LeetCode,387,First Unique Character in a String,1,Easy,,,65.64467694545031,False,"['Hash Table', 'String', 'Queue', 'Counting']"
LeetCode,388,Longest Absolute File Path,2,Medium,,,49.52884977397072,False,"['String', 'Stack', 'Depth-First Search']"
LeetCode,389,Find the Difference,1,Easy,,,60.395914921583405,False,"['Hash Table', 'String', 'Bit Manipulation', 'Sorting']"
LeetCode,390,Elimination Game,2,Medium,,,46.49340593676096,False,"['Math', 'Recursion']"
LeetCode,391,Perfect Rectangle,3,Hard,,,38.19840226021725,False,"['Array', 'Hash Table', 'Math', 'Geometry', 'Sweep Line']"
LeetCode,392,Is Subsequence,1,Easy,,,49.09489066411341,False,"['Two Pointers', 'String', 'Dynamic Programming']"
LeetCode,393,UTF-8 Validation,2,Medium,,,46.32144119148268,False,"['Array', 'Bit Manipulation']"
LeetCode,394,Decode String,2,Medium,,,62.743057676739,False,"['String', 'Stack', 'Recursion']"
LeetCode,395,Longest Substring with At Least K Repeating Characters,2,Medium,,,46.36802173813486,False,"['Hash Table', 'String', 'Divide and Conquer', 'Sliding Window']"
LeetCode,396,Rotate Function,2,Medium,,,54.20215001143623,False,"['Array', 'Math', 'Dynamic Programming']"
LeetCode,397,Integer Replacement,2,Medium,,,37.61229759535209,False,"['Dynamic Programming', 'Greedy', 'Bit Manipulation', 'Memoization']"
LeetCode,398,Random Pick Index,2,Medium,,,65.05914276151121,False,"['Hash Table', 'Math', 'Reservoir Sampling', 'Randomized']"
LeetCode,399,Evaluate Division,2,Medium,,,64.30257060075601,False,"['Array', 'String', 'Depth-First Search', 'Breadth-First Search', 'Union-Find', 'Graph Theory', 'Shortest Path']"
LeetCode,400,Nth Digit,2,Medium,,,38.41116070312652,False,"['Math', 'Binary Search']"
